vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,TrackRMSE,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P2 TECL,D_shock,X_2020_covid,0.9164253539416507,,-0.24852761654122324,,,modern_folds,0.21502045965805028,2020-02-19,2020-04-21,2020-02-25,-0.1369190671885676,44.0,0.5677456364458613,P2
P2 TECL,D_shock,B_bear_2022,-1.1742685760983316,,-0.0733067178311223,,,modern_folds,-0.051224977511724834,2022-01-03,2022-01-14,2022-01-14,-0.0733067178311223,10.0,0.37994295110612186,P2
P2 TECL,D_shock,E2011_eu_us,-0.6330511152242632,,-0.2332900408140407,,,market_factor_A0_calendar,-0.14884499630935533,2011-05-12,2011-08-19,2011-08-05,-0.18917476583292214,70.0,0.72413459179784,P2
P2 TECL,D_shock,E2015_16_china,-0.9189360785359639,,-0.09455350689355146,,,market_factor_A0_calendar,-0.06514968900896267,2015-06-01,2015-11-13,2015-06-18,-0.05408996238399466,118.0,0.7195137774279077,P2
P2 TECL,D_shock,K2013_14_bull,1.053465519681843,,-0.1364193627008513,,,calm_controls,0.5636075219284227,2014-01-15,2014-02-03,,-0.1364193627008513,13.0,1.0,P2
P2 TECL,D_shock,A_bull_2021,1.148609946763877,,-0.1551846198998723,,,calm_controls,0.3458599891392269,2021-08-30,2021-11-01,2021-09-29,-0.1428261767725615,45.0,0.7535628742529531,P2
P2 TECL,D_shock,D_recent_2025plus,1.00197589317042,,-0.2464475588059667,,,calm_controls,0.6185961543350094,2025-10-29,2026-03-30,,-0.2464475588059667,104.0,0.5287005019584415,P2
P2 TECL,D_shock_on_C_85,FULL,0.8101632477437002,1.6901692154519368,-0.2921974068100459,4.525710905016584,,,,,,,,,,P2
P2 TECL,D_shock_on_C_85,E_bear_2018q4,-1.8953643171579586,,-0.22234925128469507,,,modern_folds,-0.1805420405874516,2018-10-03,2018-10-25,2018-10-11,-0.1848167181892172,17.0,0.8811238620732587,P2
P2 TECL,D_shock_on_C_85,X_2020_covid,1.0693308851002183,,-0.20925729718891373,,,modern_folds,0.2461280917970634,2020-02-19,2020-04-21,2020-02-25,-0.11727779218783807,44.0,0.4917821756723026,P2
P2 TECL,D_shock_on_C_85,B_bear_2022,-1.2303686370310953,,-0.0818432397643456,,,modern_folds,-0.05850850214969339,2022-01-03,2022-01-14,2022-01-14,-0.0818432397643456,10.0,0.43721857336054654,P2
P2 TECL,D_shock_on_C_85,E2011_eu_us,-0.6458931623720354,,-0.21174063999370563,,,market_factor_A0_calendar,-0.14087756476462843,2011-05-12,2011-10-03,2011-08-05,-0.17575012624961828,100.0,0.8241414428817042,P2
P2 TECL,D_shock_on_C_85,E2015_16_china,-0.8165218686868759,,-0.08774629059950312,,,market_factor_A0_calendar,-0.05914063101828326,2015-06-01,2015-11-13,2015-06-18,-0.051172391393342065,118.0,0.6804818286979836,P2
P2 TECL,D_shock_on_C_85,K2013_14_bull,1.1218734921501619,,-0.12423601609221369,,,calm_controls,0.5917479320221561,2014-01-15,2014-02-03,,-0.12423601609221369,13.0,0.7243757413378734,P2
P2 TECL,D_shock_on_C_85,A_bull_2021,1.0544424395431882,,-0.15408360349343653,,,calm_controls,0.2889201776279735,2021-08-30,2021-11-01,2021-10-05,-0.15336511227512883,45.0,0.8074072276133207,P2
P2 TECL,D_shock_on_C_85,D_recent_2025plus,0.9566536867317299,,-0.22685595480123433,,,calm_controls,0.5598763507930926,2025-10-29,2026-03-30,,-0.22685595480123433,104.0,0.4731089240938225,P2
P2 TECL,D_shock_on_C_80,FULL,0.7923617594746228,1.623131331460235,-0.28355485689818516,5.0518042643733585,,,,,,,,,,P2
P2 TECL,D_shock_on_C_80,E_bear_2018q4,-1.9285148247664112,,-0.2233444866590879,,,modern_folds,-0.18107370567200542,2018-10-03,2018-10-25,2018-10-11,-0.18689546595887607,17.0,0.9948518600634143,P2
P2 TECL,D_shock_on_C_80,X_2020_covid,1.0137999171272334,,-0.22040317404133292,,,modern_folds,0.23073315942980943,2020-02-19,2020-04-21,2020-02-25,-0.12912647697537194,44.0,0.5548422868107392,P2
P2 TECL,D_shock_on_C_80,B_bear_2022,-1.22956328363271,,-0.0761639455427745,,,modern_folds,-0.053442643554254876,2022-01-03,2022-01-14,2022-01-14,-0.0761639455427745,10.0,0.40652810006637247,P2
P2 TECL,D_shock_on_C_80,E2011_eu_us,-0.7563025975734589,,-0.22389895421032124,,,market_factor_A0_calendar,-0.15809626681695854,2011-05-12,2011-10-03,2011-07-28,-0.17709339029528715,100.0,0.8039895012429945,P2
P2 TECL,D_shock_on_C_80,E2015_16_china,-0.9126195731253208,,-0.09726201610775476,,,market_factor_A0_calendar,-0.06656677753526774,2015-06-01,2015-11-13,2015-06-18,-0.05631582905030219,118.0,0.5969694863812367,P2
P2 TECL,D_shock_on_C_80,K2013_14_bull,1.153946907228736,,-0.11643046672865276,,,calm_controls,0.5974002197663835,2013-05-17,2013-06-24,,-0.11643046672865276,26.0,0.8365258182035181,P2
P2 TECL,D_shock_on_C_80,A_bull_2021,0.9583433948385882,,-0.14646892437952386,,,calm_controls,0.2589546591973957,2021-08-30,2021-11-01,2021-09-29,-0.12674461171217588,45.0,0.8108884108381093,P2
P2 TECL,D_shock_on_C_80,D_recent_2025plus,0.935417747295096,,-0.2353361582942286,,,calm_controls,0.5350823619580389,2025-10-29,2026-03-30,,-0.2353361582942286,104.0,0.4779027188363761,P2
P2 TNA,incumbent,FULL,0.41366359155250376,0.5111212350714855,-0.41913887727629817,2.315941092591896,0.03910834071968405,,,,,,,,,P2
P2 TNA,incumbent,E_bear_2018q4,-2.2331540938716836,,-0.1766269401817232,,,modern_folds,-0.14704877879027334,2018-09-04,2018-10-10,2018-10-10,-0.1766269401817232,27.0,0.9976627127256008,P2
P2 TNA,incumbent,X_2020_covid,0.7840753590566114,,-0.2850491746891416,,,modern_folds,0.1575540325000626,2020-02-20,2020-09-23,2020-02-28,-0.19881896693691614,151.0,0.6872651634719729,P2
P2 TNA,incumbent,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,incumbent,E2011_eu_us,-1.1356109997681232,,-0.32063821107532653,,,market_factor_A0_calendar,-0.24524114775019445,2011-05-10,2011-10-03,2011-08-05,-0.234752304529117,102.0,0.6534997093321329,P2
P2 TNA,incumbent,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,incumbent,K2013_14_bull,0.8798272301760788,,-0.18084894600139867,,,calm_controls,0.5027509411888924,2014-01-22,2014-05-15,,-0.18084894600139867,80.0,0.855062235405155,P2
P2 TNA,incumbent,A_bull_2021,0.5372976958594865,,-0.19040892247336838,,,calm_controls,0.12338861204169627,2021-11-08,2021-12-01,,-0.19040892247336838,17.0,0.5502676715000104,P2
P2 TNA,incumbent,D_recent_2025plus,0.7077196441821177,,-0.16804688418091873,,,calm_controls,0.358385497142816,2026-01-22,2026-03-31,2026-03-31,-0.16804688418091873,48.0,0.6269875709322084,P2
P2 TNA,C_85,FULL,0.38946756859522963,0.5057340591081584,-0.37165228823654106,2.9876390583280266,0.03512583977717994,,,,,,,,,P2
P2 TNA,C_85,E_bear_2018q4,-2.2329868471690584,,-0.1702849555215863,,,modern_folds,-0.14059872329514533,2018-09-04,2018-10-10,2018-10-10,-0.1702849555215863,27.0,1.0,P2
P2 TNA,C_85,X_2020_covid,0.6747725383979222,,-0.2604322304209187,,,modern_folds,0.12203656484655356,2020-02-20,2020-09-23,2020-02-26,-0.14690644843053158,151.0,0.7953979632680722,P2
P2 TNA,C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,C_85,E2011_eu_us,-1.201677966188771,,-0.3005390111603361,,,market_factor_A0_calendar,-0.23543858291621533,2011-05-10,2011-10-03,2011-08-05,-0.21520349865244492,102.0,0.5642039394056373,P2
P2 TNA,C_85,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,C_85,K2013_14_bull,0.7547980725797756,,-0.16285270756592762,,,calm_controls,0.37380719920870065,2014-03-04,2014-08-04,2014-08-04,-0.16285270756592762,107.0,0.6609497871863597,P2
P2 TNA,C_85,A_bull_2021,0.36452405427087553,,-0.18327335280690837,,,calm_controls,0.06553721024773296,2021-11-08,2021-12-01,,-0.18327335280690837,17.0,0.47308453732007194,P2
P2 TNA,C_85,D_recent_2025plus,0.6258680810688424,,-0.18678702440695127,,,calm_controls,0.3131486625080655,2025-10-06,2026-03-31,2025-11-18,-0.11254380125791319,122.0,0.6133888217023361,P2
P2 TNA,C_80,FULL,0.385617704060211,0.5133425399872622,-0.35683402356160676,3.39918392648371,0.03563399417639323,,,,,,,,,P2
P2 TNA,C_80,E_bear_2018q4,-2.120684949056271,,-0.16031891655409114,,,modern_folds,-0.13017974887112627,2018-09-04,2018-10-10,2018-10-10,-0.16031891655409114,27.0,1.0,P2
P2 TNA,C_80,X_2020_covid,0.6637123135419223,,-0.24843322690601466,,,modern_folds,0.11480424817525536,2020-02-20,2020-09-23,2020-02-26,-0.13557154963838436,151.0,0.7390064799503195,P2
P2 TNA,C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,C_80,E2011_eu_us,-1.0668125009428366,,-0.29179153387294565,,,market_factor_A0_calendar,-0.21376224699771984,2011-05-10,2011-10-03,2011-08-05,-0.20538273385310435,102.0,0.6335537007783609,P2
P2 TNA,C_80,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,C_80,K2013_14_bull,0.6973265574616708,,-0.16122196084576668,,,calm_controls,0.33304201758409024,2014-07-03,2014-08-04,2014-08-04,-0.16122196084576668,22.0,0.7376963016911747,P2
P2 TNA,C_80,A_bull_2021,0.4081823321255169,,-0.1729315317151111,,,calm_controls,0.07779275475866632,2021-11-08,2021-12-01,,-0.1729315317151111,17.0,0.43898782582671536,P2
P2 TNA,C_80,D_recent_2025plus,0.6085341021281317,,-0.1838960979130735,,,calm_controls,0.3031251967022308,2025-10-06,2026-03-31,2025-11-18,-0.11638537245312719,122.0,0.6763484186321294,P2
P2 TNA,buy_hold,FULL,0.49468535443424017,0.2705283557505206,-0.8808746736292428,0.0,,,,,,,,,,P2
P2 TNA,buy_hold,E_bear_2018q4,-0.9468419252297239,,-0.6283858181017392,,,modern_folds,-0.3135335073977359,2018-09-04,2018-12-24,,-0.6283858181017392,78.0,1.0,P2
P2 TNA,buy_hold,X_2020_covid,0.6726803792203456,,-0.8480432972522898,,,modern_folds,0.02033626901521224,2020-02-20,2020-03-23,,-0.8480432972522898,23.0,1.0,P2
P2 TNA,buy_hold,B_bear_2022,-0.7653522393924548,,-0.6751184834123222,,,modern_folds,-0.6248159057437407,2022-01-03,2022-09-26,,-0.6751184834123222,184.0,1.0,P2
P2 TNA,buy_hold,E2011_eu_us,-0.4404083974345905,,-0.6956726246472249,,,market_factor_A0_calendar,-0.5268425841674249,2011-05-10,2011-10-03,,-0.6956726246472249,102.0,1.0,P2
P2 TNA,buy_hold,E2015_16_china,-0.5541254491275289,,-0.6264649477945878,,,market_factor_A0_calendar,-0.3395593869731801,2015-06-23,2016-02-11,,-0.6264649477945878,162.0,1.0,P2
P2 TNA,buy_hold,K2013_14_bull,1.2717398088405922,,-0.35796019900497467,,,calm_controls,1.5936657681940756,2014-03-04,2014-10-13,,-0.35796019900497467,156.0,1.0,P2
P2 TNA,buy_hold,A_bull_2021,0.7020249924302705,,-0.34146114471847344,,,calm_controls,0.2787193973634652,2021-11-08,2021-12-20,,-0.34146114471847344,30.0,1.0,P2
P2 TNA,buy_hold,D_recent_2025plus,0.7339154831692152,,-0.5880947208342384,,,calm_controls,0.6729468599033803,2025-01-21,2025-04-08,,-0.5880947208342384,55.0,1.0,P2
P2 TNA,D_shock,FULL,0.4173231663200714,0.5360135773632848,-0.392432729648834,2.579762859474373,,,,,,,,,,P2
P2 TNA,D_shock,E_bear_2018q4,-2.2331540938716836,,-0.1766269401817232,,,modern_folds,-0.14704877879027334,2018-09-04,2018-10-10,2018-10-10,-0.1766269401817232,27.0,0.9976627127256008,P2
P2 TNA,D_shock,X_2020_covid,1.0325285042639991,,-0.23233229198910288,,,modern_folds,0.20169098005324027,2020-02-20,2020-09-23,2020-02-25,-0.11135582060017124,151.0,0.6986595914759014,P2
P2 TNA,D_shock,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,D_shock,E2011_eu_us,-1.210509608448441,,-0.3155690130819495,,,market_factor_A0_calendar,-0.2394494948677871,2011-05-10,2011-10-03,2011-08-05,-0.22402481531853413,102.0,0.606771849966052,P2
P2 TNA,D_shock,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,D_shock,K2013_14_bull,0.9117622130850984,,-0.16897638128547865,,,calm_controls,0.5222238160879391,2014-03-04,2014-05-15,,-0.16897638128547865,52.0,0.6609497871863597,P2
P2 TNA,D_shock,A_bull_2021,0.6376632308066559,,-0.16482877108876615,,,calm_controls,0.15566676937013257,2021-11-08,2021-12-01,2021-11-29,-0.13852678868390467,17.0,0.5502676715000104,P2
P2 TNA,D_shock,D_recent_2025plus,0.6586831351558469,,-0.1771619888925855,,,calm_controls,0.3291257400042653,2025-10-06,2026-03-31,2025-10-13,-0.07460928910926201,122.0,0.5786560641354058,P2
P2 TNA,D_shock_on_C_85,FULL,0.40045988658304665,0.5396630834431281,-0.33964687406427163,3.1615823585803065,,,,,,,,,,P2
P2 TNA,D_shock_on_C_85,E_bear_2018q4,-2.2329868471690584,,-0.1702849555215863,,,modern_folds,-0.14059872329514533,2018-09-04,2018-10-10,2018-10-10,-0.1702849555215863,27.0,1.0,P2
P2 TNA,D_shock_on_C_85,X_2020_covid,0.9312961565597446,,-0.22586586037641887,,,modern_folds,0.17447899500548192,2020-02-20,2020-09-23,2020-02-25,-0.11653083670433917,151.0,0.7953979632680722,P2
P2 TNA,D_shock_on_C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,D_shock_on_C_85,E2011_eu_us,-1.1717620605538996,,-0.2907465104898441,,,market_factor_A0_calendar,-0.2247346718920349,2011-05-10,2011-10-03,2011-08-05,-0.21079922479801116,102.0,0.5642039394056373,P2
P2 TNA,D_shock_on_C_85,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,D_shock_on_C_85,K2013_14_bull,0.7647541157507743,,-0.16285270756592796,,,calm_controls,0.37849203155040656,2014-03-04,2014-08-04,2014-08-04,-0.16285270756592796,107.0,0.6609497871863597,P2
P2 TNA,D_shock_on_C_85,A_bull_2021,0.4321655624273647,,-0.16383651568190727,,,calm_controls,0.08581758869847,2021-11-08,2021-12-01,2021-11-29,-0.1418957022832299,17.0,0.47308453732007194,P2
P2 TNA,D_shock_on_C_85,D_recent_2025plus,0.6034422929769853,,-0.19486385341916612,,,calm_controls,0.3001064736436274,2025-10-06,2026-03-31,2025-10-13,-0.06757925461471004,122.0,0.6133888217023361,P2
P2 TNA,D_shock_on_C_80,FULL,0.3939488433151495,0.5430988720808602,-0.32837293158951053,3.556236289228271,,,,,,,,,,P2
P2 TNA,D_shock_on_C_80,E_bear_2018q4,-2.120684949056271,,-0.16031891655409114,,,modern_folds,-0.13017974887112627,2018-09-04,2018-10-10,2018-10-10,-0.16031891655409114,27.0,1.0,P2
P2 TNA,D_shock_on_C_80,X_2020_covid,0.9013674237181661,,-0.2173500467897438,,,modern_folds,0.1609101465211391,2020-02-20,2020-09-23,2020-02-25,-0.10793226309708603,151.0,0.7390064799503195,P2
P2 TNA,D_shock_on_C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 TNA,D_shock_on_C_80,E2011_eu_us,-1.003370858014735,,-0.27901422654392816,,,market_factor_A0_calendar,-0.19957715618861815,2011-05-10,2011-10-03,2011-08-05,-0.20140678625037733,102.0,0.6335537007783609,P2
P2 TNA,D_shock_on_C_80,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 TNA,D_shock_on_C_80,K2013_14_bull,0.6998952649500266,,-0.16122196084576657,,,calm_controls,0.33352225033922545,2014-07-03,2014-08-04,2014-08-04,-0.16122196084576657,22.0,0.7376963016911747,P2
P2 TNA,D_shock_on_C_80,A_bull_2021,0.4752011461221359,,-0.16299574402954142,,,calm_controls,0.0974129102328476,2021-02-09,2021-08-19,,-0.16299574402954142,134.0,0.37108330938391715,P2
P2 TNA,D_shock_on_C_80,D_recent_2025plus,0.5724334579609314,,-0.19610845300902013,,,calm_controls,0.2836249497411425,2025-10-06,2026-03-31,2025-10-13,-0.07454303353162284,122.0,0.6763484186321294,P2
P2 EDC,incumbent,FULL,0.23844279520958758,0.13574251382199207,-0.5228348350389247,2.682102077626871,0.03739165950262418,,,,,,,,,P2
P2 EDC,incumbent,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,incumbent,X_2020_covid,1.5444925207571887,,-0.1731881723312716,,,modern_folds,0.35913958056960116,2020-02-12,2020-06-11,2020-03-02,-0.13345291440824336,84.0,0.49764782900355903,P2
P2 EDC,incumbent,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,incumbent,E2011_eu_us,-2.0260666390063786,,-0.337142106608306,,,market_factor_A0_calendar,-0.32684517018651305,2011-05-02,2011-09-22,2011-08-09,-0.2756196440424198,101.0,0.5109390665519562,P2
P2 EDC,incumbent,E2015_16_china,0.2862924255387102,,-0.047305074981789264,,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,incumbent,K2013_14_bull,-1.0104220922416225,,-0.26755105872915463,,,calm_controls,-0.22474960515214693,2013-01-02,2013-06-12,2013-03-18,-0.1414282326295332,112.0,0.8637093151852135,P2
P2 EDC,incumbent,A_bull_2021,-0.47461517424340915,,-0.3040629623221782,,,calm_controls,-0.1639540134092583,2021-02-17,2021-11-29,2021-11-29,-0.3040629623221782,199.0,0.4566302884392336,P2
P2 EDC,incumbent,D_recent_2025plus,1.2039728408297206,,-0.22607587804660656,,,calm_controls,0.8735590984462716,2025-02-20,2025-04-08,2025-04-08,-0.22607587804660656,34.0,0.6793319057717853,P2
P2 EDC,C_85,FULL,0.20826649766293026,0.11683966322718878,-0.48013973347107697,3.356497218966818,0.030732666996718193,,,,,,,,,P2
P2 EDC,C_85,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,C_85,X_2020_covid,1.39790631248447,,-0.15995707852196472,,,modern_folds,0.30785030025346427,2020-02-12,2020-06-11,2020-03-02,-0.11958595533005312,84.0,0.46788044060231193,P2
P2 EDC,C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,C_85,E2011_eu_us,-2.1087831609183505,,-0.31663772193388817,,,market_factor_A0_calendar,-0.30766474529723364,2011-05-02,2011-09-22,2011-08-05,-0.19923155309414498,101.0,0.5206551715726473,P2
P2 EDC,C_85,E2015_16_china,0.2862924255387102,,-0.047305074981789264,,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,C_85,K2013_14_bull,-0.9669286572388627,,-0.25167736027130483,,,calm_controls,-0.20606019477255166,2013-01-02,2013-06-12,2013-03-18,-0.1362958756534982,112.0,0.8275799312618571,P2
P2 EDC,C_85,A_bull_2021,-0.709169215280488,,-0.31872404277549515,,,calm_controls,-0.20536357117278414,2021-02-17,2021-11-29,2021-11-29,-0.31872404277549515,199.0,0.4539226015153829,P2
P2 EDC,C_85,D_recent_2025plus,1.1303992818125905,,-0.21442348327562688,,,calm_controls,0.7538868072917304,2025-02-20,2025-04-08,2025-04-07,-0.20692394723402718,34.0,0.7005292722837906,P2
P2 EDC,C_80,FULL,0.18206677681175723,0.09509346832025697,-0.4808078768198091,3.7951101079539407,0.032747766602093165,,,,,,,,,P2
P2 EDC,C_80,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,C_80,X_2020_covid,1.3085697694280038,,-0.16592817896688117,,,modern_folds,0.28136652581096855,2020-02-12,2020-06-11,2020-03-02,-0.1258440173402534,84.0,0.4328734082865721,P2
P2 EDC,C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,C_80,E2011_eu_us,-2.017472332247913,,-0.29771967629895923,,,market_factor_A0_calendar,-0.28984648683380665,2011-05-02,2011-09-22,2011-08-05,-0.18585932364902424,101.0,0.5210100823652728,P2
P2 EDC,C_80,E2015_16_china,0.2862924255387102,,-0.047305074981789264,,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,C_80,K2013_14_bull,-1.063151564102469,,-0.252470613002024,,,calm_controls,-0.21320780863270616,2013-01-02,2013-06-12,2013-03-18,-0.14031049191591516,112.0,0.7891428777497873,P2
P2 EDC,C_80,A_bull_2021,-0.8447290632832842,,-0.34009028199933433,,,calm_controls,-0.2336654194500527,2021-02-17,2021-11-29,2021-11-29,-0.34009028199933433,199.0,0.43972989333422613,P2
P2 EDC,C_80,D_recent_2025plus,1.1046340855687395,,-0.20622307298542586,,,calm_controls,0.7167796699729745,2025-02-20,2025-04-08,2025-04-07,-0.19957329040601768,34.0,0.6316445546452824,P2
P2 EDC,buy_hold,FULL,0.32622254574002024,0.01574754211776493,-0.9253989466236929,0.0,,,,,,,,,,P2
P2 EDC,buy_hold,E_bear_2018q4,-0.0640530803088728,,-0.3364287609445479,,,modern_folds,-0.09914417379855278,2018-09-21,2018-10-29,,-0.3364287609445479,27.0,1.0,P2
P2 EDC,buy_hold,X_2020_covid,0.8218414915763659,,-0.7453335073750164,,,modern_folds,0.3065875741492321,2020-02-12,2020-03-23,,-0.7453335073750164,28.0,1.0,P2
P2 EDC,buy_hold,B_bear_2022,-0.9846437018978847,,-0.7444803446418957,,,modern_folds,-0.6023841859061418,2022-01-12,2022-10-24,,-0.7444803446418957,197.0,1.0,P2
P2 EDC,buy_hold,E2011_eu_us,-0.9209058282630997,,-0.7199744633309392,,,market_factor_A0_calendar,-0.6619163845366505,2011-05-02,2011-10-03,,-0.7199744633309392,108.0,1.0,P2
P2 EDC,buy_hold,E2015_16_china,-0.6886104360706382,,-0.6946556093066112,,,market_factor_A0_calendar,-0.47824581650317377,2015-06-02,2016-01-20,,-0.6946556093066112,161.0,1.0,P2
P2 EDC,buy_hold,K2013_14_bull,-0.19082090823724582,,-0.4937790436216457,,,calm_controls,-0.37026447462473167,2013-01-02,2014-12-16,,-0.4937790436216457,494.0,1.0,P2
P2 EDC,buy_hold,A_bull_2021,-0.16880120897565618,,-0.47720207253886016,,,calm_controls,-0.20824372759856602,2021-02-17,2021-12-20,,-0.47720207253886016,214.0,1.0,P2
P2 EDC,buy_hold,D_recent_2025plus,1.2227496146388086,,-0.4015981059485053,,,calm_controls,1.899819819819827,2025-03-17,2025-04-08,,-0.4015981059485053,17.0,1.0,P2
P2 EDC,D_shock,FULL,0.23902783291000476,0.1406283211322831,-0.510533887176801,3.0129208563724403,,,,,,,,,,P2
P2 EDC,D_shock,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,D_shock,X_2020_covid,1.610959634665703,,-0.15897612556818352,,,modern_folds,0.37515712543188884,2020-02-12,2020-06-11,2020-02-25,-0.10773432169815278,84.0,0.507819223685567,P2
P2 EDC,D_shock,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,D_shock,E2011_eu_us,-2.0292815887326165,,-0.3241562553002979,,,market_factor_A0_calendar,-0.3088081682686671,2011-05-02,2011-09-22,2011-08-05,-0.21268322977293075,101.0,0.5109390665519562,P2
P2 EDC,D_shock,E2015_16_china,0.2862924255387102,,-0.047305074981789264,,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,D_shock,K2013_14_bull,-1.0104220922416225,,-0.26755105872915463,,,calm_controls,-0.22474960515214693,2013-01-02,2013-06-12,2013-03-18,-0.1414282326295332,112.0,0.8637093151852135,P2
P2 EDC,D_shock,A_bull_2021,-0.47461517424340915,,-0.3040629623221782,,,calm_controls,-0.1639540134092583,2021-02-17,2021-11-29,2021-11-29,-0.3040629623221782,199.0,0.4566302884392336,P2
P2 EDC,D_shock,D_recent_2025plus,1.1540462607758128,,-0.20526683682420666,,,calm_controls,0.7983357985314032,2025-02-20,2025-04-08,2025-04-07,-0.20004208111122246,34.0,0.6793319057717853,P2
P2 EDC,D_shock_on_C_85,FULL,0.2086681824278529,0.12128332879958166,-0.47080920537143,3.6264650454722718,,,,,,,,,,P2
P2 EDC,D_shock_on_C_85,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P2
P2 EDC,D_shock_on_C_85,X_2020_covid,1.4341886314777716,,-0.15112875745477916,,,modern_folds,0.3166971314204037,2020-02-12,2020-06-11,2020-02-25,-0.10047397733367203,84.0,0.39801218059564375,P2
P2 EDC,D_shock_on_C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P2
P2 EDC,D_shock_on_C_85,E2011_eu_us,-2.104460186640121,,-0.30479419882368464,,,market_factor_A0_calendar,-0.29566570927744373,2011-05-02,2011-09-22,2011-08-05,-0.1971926666059851,101.0,0.5206551715726473,P2
P2 EDC,D_shock_on_C_85,E2015_16_china,0.2862924255387102,,-0.047305074981789264,,,market_factor_A0_calendar,0.012615313351384216,2015-06-01,2016-03-15,,-0.047305074981789264,200.0,0.0,P2
P2 EDC,D_shock_on_C_85,K2013_14_bull,-0.9669286572388627,,-0.25167736027130483,,,calm_controls,-0.20606019477255166,2013-01-02,2013-06-12,2013-03-18,-0.1362958756534982,112.0,0.8275799312618571,P2
P2 EDC,D_shock_on_C_85,A_bull_2021,-0.709169215280488,,-0.31872404277549515,,,calm_controls,-0.20536357117278414,2021-02-17,2021-11-29,2021-11-29,-0.31872404277549515,199.0,0.4539226015153829,P2
P2 EDC,D_shock_on_C_85,D_recent_2025plus,1.0877714332696378,,-0.19964738701154694,,,calm_controls,0.7073186694369864,2025-02-20,2025-04-08,2025-04-07,-0.19592384311016564,34.0,0.7005292722837906,P2
P2 EDC,D_shock_on_C_80,FULL,0.19286434095596208,0.10654468055219891,-0.47968815249408536,4.061829232798196,,,,,,,,,,P2
